session,outer_fold,inner_fold,outer_train_cycle_ids,outer_test_cycle_ids,inner_train_cycle_ids,inner_validation_cycle_ids,inner_train_cycle_count,inner_validation_cycle_count,normalization_fit_cycle_ids,outer_test_inner_train_overlap_count,outer_test_inner_validation_overlap_count,inner_train_validation_overlap_count,inner_train_union_validation_equals_outer_train,inner_validation_excluded_from_normalization_fit,matches_existing_outer_train_cycle_set,training_set_fingerprint_sha256,evaluation_set_fingerprint_sha256,same_training_set_occurrence_count,strict_training_cache_reuse_possible
817,2,7,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3","0,1,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15",16,2,"0,1,4,5,6,7,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,94b6732fdf80ba6fcdae03875105197283c99d1714d1e6944904c6039e154421,073e2b5405742686b94fa9a6923b939f533752c52a546aa23dbe32a5362eec28,2,True
817,2,8,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3","0,1,4,5,6,7,8,9,10,11,12,13,14,15,18,19","16,17",16,2,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,18,19",0,0,0,True,True,False,89368e6d1001761397600b77b09cfaf4324db6bd8e8ebcb75846eb334bac43ee,7209b164a14d767f74d978061a417f2038b9c246ac21b98b91b8f116b1662e45,2,True
817,2,9,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3","0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19",18,17,1,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19",0,0,0,True,True,False,bab30dfcc2096cef4cbdf69e0e169fc60f57c829dd25f233cf2a7f138e735e5f,94b127cf0ca5ede32d947087fa7b9ddee2b7cab32871fa7c350bf8f236e41f4a,1,False
817,2,10,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3","0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",19,17,1,"0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0,0,0,True,True,False,4ed4f173a216af1edb1238ae51a2175b4ad85af36a7b975eac84b91d2ca297f3,2ec0e151fbebf821fa00b039b592815baebc36b25b9cfed10dd281209a10d749,1,False
817,3,1,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","0,1",16,2,"2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,ee09b86877b61baeee85c1e81ce7c07afdc679353eebf9d13a9245bc55ae09a3,b657166fab3a225f6bd808e6d9fb89cdecea763d80e88e8c7639359a5f3afe2e,2,True
817,3,2,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,6,7,8,9,10,11,12,13,14,15,16,17,18,19","2,3",16,2,"0,1,6,7,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,f07421a4f6bcc238904b08b1c3fb16fdd5a1a4ce01d0aad90836194f72fdc496,52ae4a1d9c214a99a672ef1ba3562e2838a79f0f934774c263046e56c0fa33bc,2,True
817,3,3,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19","6,7",16,2,"0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,fa2cd35cf3256e9894a3e08b22d92409ed3eccfe96ea3fc0bbf62d724f9f7bc9,5ecd64806c96aa83afc0ababb5e1a9606b90bdc17fb32e827696ca78dbd3120c,2,True
817,3,4,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,10,11,12,13,14,15,16,17,18,19","8,9",16,2,"0,1,2,3,6,7,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,c7509019d360e7bb2b6e9b1f7ebb5b01a8d1b59d9d5544dab61d7d34a843488a,78c58c947dbee592a0d96fd27aad71876e3324f44c71b336b91f5edae3b5785a,2,True
817,3,5,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,12,13,14,15,16,17,18,19","10,11",16,2,"0,1,2,3,6,7,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,96167ad788b6688582992f28519d385a8df41525618876c405a75e43125226a2,3a680bd8da91c4c60150ce007408a68f21ca08c4ae958fdd1006641c02940f5b,2,True
817,3,6,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,10,11,14,15,16,17,18,19","12,13",16,2,"0,1,2,3,6,7,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,99cbee1f6a06d2adf2681b6287fc871f48455926b1b40147717b4c8d48192562,463904449ce2190d3494bbdb76f13ad0498de360db274743d8ef624952e4e197,2,True
817,3,7,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,10,11,12,13,16,17,18,19","14,15",16,2,"0,1,2,3,6,7,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,b93ab17ec1848038f72b25a13484b69de8ce1b9a017ba897c9031bfea02cc8d1,f3ffb3a4d2de39895346861e7cad1e07c3d50b9f92caf87b38c1093ca95d7367,2,True
817,3,8,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,10,11,12,13,14,15,18,19","16,17",16,2,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,18,19",0,0,0,True,True,False,bbb011c485920c055c9b090ae1db9f879db131f4462332c45854bffe454ece96,4bc5882a9e059e4bcf5282748759ce191bbaca94449c1f826614d23a2cb15ddf,2,True
817,3,9,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,19",18,17,1,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,19",0,0,0,True,True,False,f4f1874de737a9381613a587bc0f162ff708309ec646631c2771ccfa22795d60,f29a2826d4731ee37be41b0e55185402605aca2a4da7fbc1033299e15bdce449,1,False
817,3,10,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19","4,5","0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18",19,17,1,"0,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18",0,0,0,True,True,False,cf68f02dec83e20e0b0b5e7565c328322859f7b26739142ceae6be31eeef1431,a077c7c3eb095cba124244a708daf8123977931e7c7932756ec3991e6a6ed32e,1,False
817,4,1,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","0,1",16,2,"2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,4ee24cd8c960ecbd54e064c314e6ebff7b69bde6a9a661d06fb4ec1a459080eb,55ca41580bd9e1d8027e60e5fc9da69ff941e8a8d67129fbce3f46b79681b65b,2,True
817,4,2,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,4,5,8,9,10,11,12,13,14,15,16,17,18,19","2,3",16,2,"0,1,4,5,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,647daf2e8b711e505bea9425d61f86313917423758f33e72401551cd52845266,755664695a78f5a570ee14edbea6a0f9c9f78ce3fa030e921bf46b60df0e01be,2,True
817,4,3,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19","4,5",16,2,"0,1,2,3,8,9,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,fa2cd35cf3256e9894a3e08b22d92409ed3eccfe96ea3fc0bbf62d724f9f7bc9,460ab4845b8c439320219b3e693fb5ae96ed166516aeed4bbb01e5d6531f69cf,2,True
817,4,4,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19","8,9",16,2,"0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,3a784b662a31db8e5bb02a2443eff375a2a9acf5c55deb0f5c8d2ab05fdc5ccc,95d420e16af1026b16a40b68c70d7abb4bb438c2a47d0d7727eee6ad445483b7,2,True
817,4,5,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,12,13,14,15,16,17,18,19","10,11",16,2,"0,1,2,3,4,5,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,ff423771992190f55f2e2c4dcf515a53ba015e0f3ae75986c1926981c58a9245,4ef0f087eb1bd4ba6691b049f2c4856fbd665b007bc2307b9a083499b0d2bec2,2,True
817,4,6,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,10,11,14,15,16,17,18,19","12,13",16,2,"0,1,2,3,4,5,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,d0b90bf0b73c9d27eb450c452323e05e6def1952c071896b62335f8aa85e22ab,ae4bf21b742d93e8304bf7a2ac9fa3aa83838d0ca2845f898f30388207ccb697,2,True
817,4,7,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,10,11,12,13,16,17,18,19","14,15",16,2,"0,1,2,3,4,5,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,7850559711494b30aeb930f5fe0b91bb2a525d3dae3526e11796ea8279fbf68c,ddfe0c39c11856c6f09cae08bf31c4292846e694b80767759d3bd4540cf18c27,2,True
817,4,8,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,10,11,12,13,14,15,18,19","16,17",16,2,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,18,19",0,0,0,True,True,False,61a82d4e2d3d1ca12bb5d9700b3c363b154eb907d3715643a34e686fa682c0a6,349143dca9cfb7da02c2723e3ec70abd3e0c8d6a5d70f63169a3d7b5ecc3c690,2,True
817,4,9,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,19",18,17,1,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,19",0,0,0,True,True,False,d2c24087409eb6e0b3d86c7b5174b526d45a4317a21878dc3013a6af65ab7a93,60051cc05ca828fc2f166d6217db7659475733fa77dcb62d06d9cd7b0c1714a6,1,False
817,4,10,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19","6,7","0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18",19,17,1,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18",0,0,0,True,True,False,1095d57602a4e0a42aafa6d94cebfb4ce1c07f4f1ae0cfbf738c74078c506f2c,f746a3c4edadd3c3d5ed3df378860e901ce4ff17bdf48b16f5fabbbccd2c30fd,1,False
817,5,1,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","0,1",16,2,"2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,e265efe4a7c8f67d7ecccecbb9be4dd038f19110115e1bfd02a5f014a6a67fda,8089a622a9774e39d38b68606e8747b1ca3b3e31fda53eb5f59b41f519bc1b80,2,True
817,5,2,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,4,5,6,7,10,11,12,13,14,15,16,17,18,19","2,3",16,2,"0,1,4,5,6,7,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,31e1d0ff79bb809326ff6ff27db7aec49610c5b0a66922473b482f0e1fe6d69b,fb0c858a9b3e985987f758d2c46967b6903ba9f2db9a73d2a2a565b16faff329,2,True
817,5,3,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,6,7,10,11,12,13,14,15,16,17,18,19","4,5",16,2,"0,1,2,3,6,7,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,c7509019d360e7bb2b6e9b1f7ebb5b01a8d1b59d9d5544dab61d7d34a843488a,617936470211c889371fc117ec73c20cde8dae23574e9f63441e036d5f2adb52,2,True
817,5,4,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19","6,7",16,2,"0,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19",0,0,0,True,True,False,3a784b662a31db8e5bb02a2443eff375a2a9acf5c55deb0f5c8d2ab05fdc5ccc,bedb8e4e882d735241be63444c797567291a3f3059b0812fa261fb7c583e5044,2,True
817,5,5,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19","10,11",16,2,"0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19",0,0,0,True,True,False,b42c49a32813201e9c560d4fcdf56407d70217f4807b35974d825f5db77e293c,b1ebd4a84d0bec9871dce3c0fc82310b2b25850ef592b8cfbd523323605376cd,2,True
817,5,6,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,10,11,14,15,16,17,18,19","12,13",16,2,"0,1,2,3,4,5,6,7,10,11,14,15,16,17,18,19",0,0,0,True,True,False,8dec4f82a40e07f0901db5d5456683cc676a8a833934360a7451118dd831e77d,a2b1cce1ccd3fc7fd40b784dc177832daa7431aebf8fe4820591568ba021dc8b,2,True
817,5,7,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,10,11,12,13,16,17,18,19","14,15",16,2,"0,1,2,3,4,5,6,7,10,11,12,13,16,17,18,19",0,0,0,True,True,False,84d00f5b99e36392571c0f6de98d0bfc7caabac9e9ad2069e6d5c2bbb43210db,cc7f99a0b20f587375ddba4759502201ceacf69ca5527a8820dd95a199625372,2,True
817,5,8,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,10,11,12,13,14,15,18,19","16,17",16,2,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,18,19",0,0,0,True,True,False,a889ba30c5f1fb2ccb39823d7b86569fdd370a2de4d1cf8603aeedcfc09bc3ec,7c63d86076f9df1dbb67c88ff7b7b53bd7429127f7bf4fee3978529de14a5ac0,2,True
817,5,9,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,19",18,17,1,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,19",0,0,0,True,True,False,15e5ebd6cb492ad033dc24e8d5b47051e16b11ef278b42c8db9866a9afde9615,9cb4a9caef8119d24d2920be869b198195c64ac1c16d51023145485309742fb1,1,False
817,5,10,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19","8,9","0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18",19,17,1,"0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18",0,0,0,True,True,False,4d6341de1c9c04dd1977a76dd512fd3e71cc950ec36b8015552b8d17eb30b51f,c8122d164a00028a3a7a5fa952ae7a6cd0cba0f5ac451b0a5576870f04629117,1,False
817,6,1,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","0,1",16,2,"2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,4115e5bd9107d3bf5ab0c9cd1d10c201e85be4b3828e5929ee9f0967381f9d31,fe7f5eb45cd35a0b08c3aa7451f8573c5f4b4eb20629d3043fc04eb5d41138cb,2,True
817,6,2,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,4,5,6,7,8,9,12,13,14,15,16,17,18,19","2,3",16,2,"0,1,4,5,6,7,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,7bc51309eedf36fffab048c02d3e68d2144a3435296d145d2693da3aec04666d,e3279145cbfd10a1a934362520231a3805704a3d79a3454170d04d8c0610c728,2,True
817,6,3,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,6,7,8,9,12,13,14,15,16,17,18,19","4,5",16,2,"0,1,2,3,6,7,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,96167ad788b6688582992f28519d385a8df41525618876c405a75e43125226a2,4544535bbbbedba1c151811f7c0d8c54a99d25e31308e5812d2d08828c8b0876,2,True
817,6,4,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,8,9,12,13,14,15,16,17,18,19","6,7",16,2,"0,1,2,3,4,5,8,9,12,13,14,15,16,17,18,19",0,0,0,True,True,False,ff423771992190f55f2e2c4dcf515a53ba015e0f3ae75986c1926981c58a9245,5abfe848569eb263345f7e12d6e34c912483acc3786b2173a0cfc44c3f83cee7,2,True
817,6,5,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19","8,9",16,2,"0,1,2,3,4,5,6,7,12,13,14,15,16,17,18,19",0,0,0,True,True,False,b42c49a32813201e9c560d4fcdf56407d70217f4807b35974d825f5db77e293c,a002c99d89c91ca4c88982493697db5a9f5ff23e5bc289069d25800d4f2e3762,2,True
817,6,6,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,8,9,14,15,16,17,18,19","12,13",16,2,"0,1,2,3,4,5,6,7,8,9,14,15,16,17,18,19",0,0,0,True,True,False,60a7db8aee5fdab6d54e8f01d4dead18a6585b25d69449f6018c40a030d37bf4,d5e7913cf29c1f9d009144dcde78c5aecdc8323c268502375b8434556d495aca,2,True
817,6,7,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,8,9,12,13,16,17,18,19","14,15",16,2,"0,1,2,3,4,5,6,7,8,9,12,13,16,17,18,19",0,0,0,True,True,False,c46e654711ae67827d5b27a91d2e2bdb8a72ae4f36c125465c95961ce733040f,dc6cbb2782a9f5886038d7e41c30c053ea83d878158200c3241066553f23a8b3,2,True
817,6,8,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,8,9,12,13,14,15,18,19","16,17",16,2,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,18,19",0,0,0,True,True,False,5c031aaeb6800d81e7564011cd9adfbdd140fe61c30c01d3c6ca17e493814434,bb538f8cab99728fb9f8ce0eb5af4e885a5d34041cf1428a7a19e54dbc270372,2,True
817,6,9,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,19",18,17,1,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,19",0,0,0,True,True,False,d761f493f26911907a4da1148daf8f7ea870bf3e622b86cd0c4a45e771faa225,7599a9a87f7e32750251e24dbbd4d5b0d09a53da29bbb350f818d36160bb52e1,1,False
817,6,10,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19","10,11","0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18",19,17,1,"0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18",0,0,0,True,True,False,db46a1cb246ba17b0b12e4b7487b3307192fbb255ed1807b0b27fa6cb0b6fb4c,1f2cb7e7948c7bbdee60ccbdded0c487f5d6b6fcd3cc6509cb818575313d6851,1,False
817,7,1,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","0,1",16,2,"2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,edfa302bc16f828e9e06e281e4ed68f8e59d660bac68623724c00685f446351d,656a0a7cca585b52633d577ea95e5515553dfa8b968aa9276c13d614baa7e079,2,True
817,7,2,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,4,5,6,7,8,9,10,11,14,15,16,17,18,19","2,3",16,2,"0,1,4,5,6,7,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,23d85608498902a2d6e2607b44b995c02e05a09855afc9200411cdf7e1f0aa8e,7bd37eb0f1758e500e23fcad46a18264bdc4c230659fe81c4e66d7166556772b,2,True
817,7,3,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,6,7,8,9,10,11,14,15,16,17,18,19","4,5",16,2,"0,1,2,3,6,7,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,99cbee1f6a06d2adf2681b6287fc871f48455926b1b40147717b4c8d48192562,3fa8afd6e082030763caca9443e8c8658681fc4c9ad5521208d5085093f3a02d,2,True
817,7,4,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,8,9,10,11,14,15,16,17,18,19","6,7",16,2,"0,1,2,3,4,5,8,9,10,11,14,15,16,17,18,19",0,0,0,True,True,False,d0b90bf0b73c9d27eb450c452323e05e6def1952c071896b62335f8aa85e22ab,7811b38c5f362cd364ec480de39033b0a0a6d13076d0be1eb18047f95cd9a923,2,True
817,7,5,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,10,11,14,15,16,17,18,19","8,9",16,2,"0,1,2,3,4,5,6,7,10,11,14,15,16,17,18,19",0,0,0,True,True,False,8dec4f82a40e07f0901db5d5456683cc676a8a833934360a7451118dd831e77d,ecb384ad9538da0c2ffa16b45230ad70258e95174b22a4a0c4af55f63f574060,2,True
817,7,6,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,8,9,14,15,16,17,18,19","10,11",16,2,"0,1,2,3,4,5,6,7,8,9,14,15,16,17,18,19",0,0,0,True,True,False,60a7db8aee5fdab6d54e8f01d4dead18a6585b25d69449f6018c40a030d37bf4,f01edc3519c6fb05eedbfdd1c7ad6b64b9ea736de7741345aa1bb70ad6cbc6a0,2,True
817,7,7,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19","14,15",16,2,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19",0,0,0,True,True,False,77b27b6dbe233e2c01dfe7da53d1cb8f5046c86fc215e2c160fb1435dd5862a3,e2c547a74f3da729ba9098a58b5dcaa62627e18a154637121db91c4048ce0a57,2,True
817,7,8,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,8,9,10,11,14,15,18,19","16,17",16,2,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,18,19",0,0,0,True,True,False,15daa5c317ebebda37b48401d7679bee0cc6b60f19585f1e557ff07c528ba9ed,75c4ac4735f41199584439ab5abac85e41e1f2887db582d5471576355c764e53,2,True
817,7,9,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,19",18,17,1,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,19",0,0,0,True,True,False,5181e7a94785ca231357a6660bd58c41a20d10e9e8f32445364ace5d34847faa,1c221c989821c38f7280d5ba801886fec47f1c2a86ac5c86e835e483a2fc205b,1,False
817,7,10,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19","12,13","0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18",19,17,1,"0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18",0,0,0,True,True,False,c6c74c237bc7af8600337037ac45bc2be880a53a91590fa6958a76abf9120362,f20894e30ad3e3315f5bc1fd33a6a164a1d044be1eca9f0834036bd22e199834,1,False
817,8,1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","0,1",16,2,"2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,218008a18c3673ec5b2cd522dddfdbbdb6a5af9507b221e4abd3edc03a8085aa,2c188806eb9ebf03c425a6bca5bd05f24d3f18eeb02045aa1357a9156ca348ac,2,True
817,8,2,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,4,5,6,7,8,9,10,11,12,13,16,17,18,19","2,3",16,2,"0,1,4,5,6,7,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,94b6732fdf80ba6fcdae03875105197283c99d1714d1e6944904c6039e154421,ee804ff4bd0b473521984b912de3d68dee3ba94537a9b7d814ec764c3fbcf271,2,True
817,8,3,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,2,3,6,7,8,9,10,11,12,13,16,17,18,19","4,5",16,2,"0,1,2,3,6,7,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,b93ab17ec1848038f72b25a13484b69de8ce1b9a017ba897c9031bfea02cc8d1,2d1cf69e4741c7ce41731e98b7dce1f002613776a8309632075c8b881f004ef0,2,True
817,8,4,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,2,3,4,5,8,9,10,11,12,13,16,17,18,19","6,7",16,2,"0,1,2,3,4,5,8,9,10,11,12,13,16,17,18,19",0,0,0,True,True,False,7850559711494b30aeb930f5fe0b91bb2a525d3dae3526e11796ea8279fbf68c,5eaf0254874c3f46122474968cf554915547b7d62b689ad902225603899efeb0,2,True
817,8,5,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,2,3,4,5,6,7,10,11,12,13,16,17,18,19","8,9",16,2,"0,1,2,3,4,5,6,7,10,11,12,13,16,17,18,19",0,0,0,True,True,False,84d00f5b99e36392571c0f6de98d0bfc7caabac9e9ad2069e6d5c2bbb43210db,b8d51135ec832b6b7690b05584334ce70a9549ead16e4a0581453357700ca51f,2,True
817,8,6,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,2,3,4,5,6,7,8,9,12,13,16,17,18,19","10,11",16,2,"0,1,2,3,4,5,6,7,8,9,12,13,16,17,18,19",0,0,0,True,True,False,c46e654711ae67827d5b27a91d2e2bdb8a72ae4f36c125465c95961ce733040f,31b2c100fb8fce886c47300144fb6308b8a64378a27879cd7bf377751f2d6deb,2,True
817,8,7,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,18,19","14,15","0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19","12,13",16,2,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19",0,0,0,True,True,False,77b27b6dbe233e2c01dfe7da53d1cb8f5046c86fc215e2c160fb1435dd5862a3,ba771843fdf744beaadf0cdb96ed8da455a82e151dd49d0ceee620f96d5ec99b,2,True
